2016/11/11
UCLA 76, Oregon State 63
Kansas 86, TCU 80
Baylor 76, Oklahoma 50
West Virginia 92, Oklahoma State 75
Arizona 67, California 62
USC 61, Oregon 84
Norfolk State 77, Bowling Green 86
Allen 67, S.C. Upstate 93
Fairfield 68, Penn 74
St. Bonaventure 89, Massachusetts 77
Marywood 54, Binghamton 101
Valparaiso 70, Illinois-Chicago 59
Chicago State 82, Cent. Michigan 90
Northwestern 52, Michigan State 61
La Salle 55, Dayton 66
Texas Tech 56, Iowa State 63
Rhode Island 90, Saint Louis 56
Coker 69, Hampton 94
Albany 70, Columbia 67
Urbana 50, Ohio 77
Holy Cross 55, Boston U. 61
Colgate 85, Lafayette 75
Howard 46, Harvard 67
Lehigh 66, Army West Point 59
Duquesne 75, Fordham 72
Bucknell 59, Navy 55
Maine 60, Buffalo 79
Montreat 66, N.C. Central 101
Geo. Washington 63, Saint Joseph's 68
Ohio Christian 58, Toledo 98
Loyola (Md.) 68, American 66
VCU 73, George Mason 64
Texas 62, Kansas State 65
Fisk 62, Jackson State 94
Arizona State 98, Stanford 93
South Carolina 54, Memphis 70
UTEP 70, New Mexico St. 79
Eastern Wash. 69, Idaho 62
Seattle 80, UC Santa Barb. 76
Bethesda Christian 56, CSU Fullerton 99
LIFE Pacific 43, UC Irvine 101

2016/12/31
Villanova 80, Creighton 70
Duke 75, Virginia Tech 89
Louisville 77, Indiana 62
Gonzaga 81, Pacific 61
North Carolina 63, Georgia Tech 75
Florida State 60, Virginia 58
Xavier 81, Georgetown 76
San Diego 60, St. Mary's (Cal.) 72
Notre Dame 78, Pittsburgh 77
Cal Poly 52, Princeton 81
Marshall 94, FIU 70
Western Illinois 71, IUPUI 89
Green Bay 90, Youngstown St. 77
Rider 93, Monmouth 90
Florida Tech 49, FGCU 101
Mercer 71, Wofford 88
Western Ky. 69, Florida Atlantic 54
Marist 80, Iona 93
Rice 56, Old Dominion 62
New Hampshire 62, Dartmouth 63
Texas A&M-King. 78, UTRGV 96
Wagner 56, Mt. St. Mary's 57
VMI 75, East Tenn. St. 102
Liberty 81, Charleston So. 70
Chattanooga 64, Western Caro. 48
Southern Utah 93, Northern Ariz. 80
Presbyterian 58, Campbell 69
Samford 73, UNC-Greensboro 62
South Dakota 72, South Dakota St. 73
Drexel 67, James Madison 78
Connecticut 59, Tulsa 61
Utah State 73, Air Force 78
William & Mary 64, Northeastern 84
Hofstra 58, Delaware 56
Gardner-Webb 85, UNC Asheville 90
Richmond 82, Davidson 80
Stony Brook 92, Brown 89
Charleston 66, Elon 54
Oral Roberts 91, IPFW 102
Abilene Christian 53, Southeastern La. 75
Robert Morris 77, Fairleigh D'son 81
Northern Kentucky 65, Oakland 76
Omaha 70, North Dakota St. 82
North Dakota 90, Sacramento St. 82
St. Francis (Pa.) 87, Sacred Heart 67
Eastern Kentucky 48, Southeast Mo. St. 81
Milwaukee 53, Cleveland State 62
Belmont 82, Austin Peay 77
Tennessee Tech 72, SIUE 66
Wright State 85, Detroit 72
Wyoming 75, UNLV 81
Weber State 84, Montana 81
Longwood 60, High Point 55
Temple 53, UCF 77
Cent. Conn. St. 77, St. Francis (B'klyn) 86
La.-Monroe 75, Little Rock 79
McNeese State 79, N'western St. 72
BYU 81, Loyola Marym't 76
Idaho State 63, Montana State 80
Jacksonville St. 57, Eastern Illinois 56
NC State 63, Miami (Fla.) 81
Incarnate Word 84, Nicholls State 94
Ill.-Springfield 62, Northern Ill. 77
Bryant 63, LIU Brooklyn 74
Houston Baptist 51, Steph. F. Austin 61
Utah Valley 69, UC Davis 83
Grand Canyon 56, UC Riverside 76
Sam Houston St. 65, Central Ark. 67
Northern Colo. 73, Portland State 59
Texas A&M-C.C. 72, New Orleans 73
Appalachian St. 58, Texas State 67
Coastal Caro. 69, Texas-Arlington 90
La.-Lafayette 71, Arkansas State 74
Colorado State 73, Boise State 74
San Francisco 58, Santa Clara 72
Nevada 76, Fresno State 77
Morehead State 77, Tennessee-Martin 81
Pepperdine 60, Portland 73
Clemson 73, Wake Forest 68
Tennessee State 83, Murray State 92
S. Carolina St. 85, Jacksonville 89
UNCW 76, Towson 67
Indiana State 75, Missouri State 81
Radford 82, Winthrop 80
SMU 75, East Carolina 44
Houston 70, South Florida 56
North Georgia 76, Kennesaw State 89
Citadel 68, Furman 83
North Texas 76, Charlotte 101
Georgia State 65, Ga. Southern 88

2017/01/01
Providence 61, Butler 78
Minnesota 91, Purdue 82
Arizona 91, Stanford 52
Tulane 56, Cincinnati 92
Illinois State 81, Loyola Chicago 59
Bradley 66, Wichita State 100
St. John's 79, DePaul 73
Michigan 83, Iowa 86
Penn State 60, Rutgers 47
Louisiana Tech 79, Southern Miss 55
UNI 58, Evansville 70
UTEP 55, UTSA 67
Marquette 66, Seton Hall 69
New Mexico 68, San Diego State 62
Drake 69, Southern Ill. 83
UAB 49, Middle Tenn. 60
Colorado 60, Utah 76
Ohio State 70, Illinois 75
Washington St. 79, Washington 74
Arizona State 65, California 81
Nebraska 67, Maryland 65
Syracuse 81, Boston College 96

2017/01/02
Wheelock 50, New Hampshire 95
Lehigh 61, Boston U. 75
Columbia 98, Maine 73
American 67, Colgate 64
Siena 79, Canisius 82
Incarnate Word 63, Southeastern La. 74
William & Mary 95, Hofstra 93
Northeastern 75, Drexel 70
North Texas 48, Old Dominion 55
Charleston 65, Delaware 56
Valley Forge 65, Md.-East. Shore 90
Hartford 72, Yale 88
Iona 87, Fairfield 93
Monmouth 61, St. Peter's 71
Kennesaw State 76, Tennessee State 73
Harvard 71, Vermont 82
Quinnipiac 81, Niagara 78
Elon 63, UNCW 79
Towson 44, James Madison 64
Army West Point 76, Bucknell 84
Rice 89, Charlotte 70
Marshall 89, Florida Atlantic 72
Citadel 104, Wofford 103
Western Ky. 69, FIU 66
Manhattan 88, Marist 90
Cornell 59, Albany 69
Samford 70, Western Caro. 65
Palm Beach Atl. 67, North Florida 102
Mercer 69, Furman 71
Chattanooga 68, UNC-Greensboro 73
Ave Maria 72, Stetson 95
Navy 50, Holy Cross 51
Lafayette 78, Loyola (Md.) 69
S.C. Upstate 84, UMKC 75
Appalachian St. 69, Texas-Arlington 84
Texas Southern 67, Alcorn State 65
La.-Monroe 45, Arkansas State 76
Coastal Caro. 60, Texas State 53
Troy 75, South Alabama 76
Prairie View A&M 57, Southern Univ. 59
Jackson State 63, Alabama A&M 51
Steph. F. Austin 54, McNeese State 69
Grambling 69, Alabama State 73
Miss. Valley St. 91, Ark.-Pine Bluff 105
Antelope Valley 63, Utah Valley 102
Texas A&M-C.C. 64, Nicholls State 68
La.-Lafayette 69, Little Rock 52
Lamar 78, Central Ark. 75

2017/01/03
Kansas State 88, Kansas 90
Texas A&M 58, Kentucky 100
West Virginia 76, Texas Tech 77
Wisconsin 75, Indiana 68
North Carolina 89, Clemson 86
Mississippi 63, Florida 70
Buffalo 54, Toledo 86
Arkansas 82, Tennessee 78
UNC Asheville 70, Liberty 57
Ball State 90, Kent State 100
Middle Ga. St. 85, Jacksonville 124
Bowling Green 84, Akron 89
Boston College 66, Wake Forest 79
Western Mich. 58, Ohio 89
CSU Bakersfield 64, Dartmouth 60
Cent. Michigan 63, Eastern Mich. 85
Northern Ill. 67, Miami (Ohio) 69
Saint Joseph's 58, Rhode Island 88
East Carolina 45, UCF 48
Dayton 90, St. Bonaventure 74
Alabama 68, Mississippi St. 58
Oklahoma 57, TCU 60

2017/01/04
Villanova 58, Butler 66
Iowa State 63, Baylor 65
Georgia Tech 57, Duke 110
Louisville 70, Notre Dame 77
Creighton 85, St. John's 72
Virginia 76, Pittsburgh 88
Oregon 83, Washington 61
Virginia Tech 78, NC State 104
Rutgers 65, Michigan State 93
N.C. A&T 53, Hampton 68
South Carolina 67, Georgia 61
Georgetown 70, Providence 76
Norfolk State 56, Morgan State 58
Charleston So. 82, Campbell 92
Presbyterian 76, Longwood 79
Brown 73, NJIT 75
Siena 66, Niagara 71
UNI 66, Loyola Chicago 77
Gardner-Webb 70, Radford 59
Massachusetts 81, George Mason 86
Fordham 72, Richmond 80
Auburn 61, Vanderbilt 80
Miami (Fla.) 55, Syracuse 70
Quinnipiac 77, Canisius 83
VCU 94, Duquesne 87
Winthrop 80, High Point 74
Saint Louis 54, La Salle 75
Florida A&M 78, Howard 66
S. Carolina St. 59, Coppin State 75
Bethune-Cookman 91, Savannah State 104
IPFW 80, Omaha 78
South Dakota St. 74, Western Illinois 82
Prairie View A&M 55, Alcorn State 66
Indiana State 74, Southern Ill. 80
Drake 65, Wichita State 90
Bradley 74, Evansville 63
Oklahoma State 79, Texas 82
Texas Southern 82, Southern Univ. 74
Penn State 69, Michigan 72
Jackson State 63, Alabama State 60
Grambling 69, Alabama A&M 67
Tulsa 61, Houston 64
Missouri State 71, Illinois State 74
South Dakota 75, Denver 69
LSU 88, Missouri 77
Temple 65, SMU 79
UC Riverside 76, CSUN 82
UC Santa Barb. 47, UC Davis 73
Wyoming 70, Fresno State 85
Long Beach St. 67, UC Irvine 82
Colorado State 76, San Jose State 71
Oregon State 62, Washington St. 75
New Mexico 75, Utah State 79
San Diego State 69, Nevada 72
Boise State 77, UNLV 59

2017/01/05
California 71, UCLA 81
Gonzaga 95, San Francisco 80
Utah 56, Arizona 66
BYU 68, St. Mary's (Cal.) 81
Purdue 76, Ohio State 75
Stanford 56, USC 72
Army West Point 74, Lafayette 79
St. Francis (B'klyn) 56, St. Francis (Pa.) 81
Connecticut 61, Memphis 70
Old Dominion 86, Marshall 90
Loyola (Md.) 84, Lehigh 83
Binghamton 71, UMBC 85
Delaware 54, Northeastern 90
James Madison 62, Hofstra 54
Tennessee-Martin 67, Belmont 83
Vermont 90, Maine 77
Davidson 69, Geo. Washington 73
LIU Brooklyn 65, Robert Morris 54
East Tenn. St. 115, Citadel 71
Boston U. 71, Navy 53
Albany 79, Mass.-Lowell 85
Holy Cross 67, Colgate 61
Stony Brook 59, New Hampshire 56
Mt. St. Mary's 71, Bryant 72
Elon 85, William & Mary 88
Wofford 66, Chattanooga 77
UNCW 90, Drexel 72
Sacred Heart 64, Cent. Conn. St. 62
New Mexico St. 77, UMKC 64
Towson 57, Charleston 62
Bucknell 69, American 60
VMI 50, Mercer 68
UTEP 44, Louisiana Tech 64
Fisk 43, Lipscomb 126
Cleveland State 51, Wright State 55
Youngstown St. 70, Northern Kentucky 83
Eastern Illinois 75, Morehead State 85
Charlotte 80, Western Ky. 82
SIUE 61, Eastern Kentucky 78
IUPUI 89, North Dakota St. 93
Middle Tenn. 80, Rice 77
UAB 54, North Texas 52
Northern Ariz. 63, North Dakota 68
Fairfield 97, Manhattan 79
Southeastern La. 74, Houston Baptist 81
UTSA 59, Southern Miss 77
Furman 83, Samford 73
UTRGV 83, Chicago State 64
Central Ark. 81, Abilene Christian 76
Sam Houston St. 74, McNeese State 67
Murray State 76, Jacksonville St. 63
New Orleans 66, Lamar 62
Southeast Mo. St. 62, Tennessee State 65
Austin Peay 67, Tennessee Tech 76
N'western St. 80, Incarnate Word 84
Colorado 77, Arizona State 78
Southern Utah 78, Northern Colo. 76
Fairleigh D'son 70, Wagner 69
Minnesota 70, Northwestern 66
Iowa 90, Nebraska 93
Montana State 64, Eastern Wash. 82
Pacific 56, San Diego 53
Montana 70, Idaho 57
Hawaii 64, CSU Fullerton 67
Portland 42, Santa Clara 70
Loyola Marym't 70, Pepperdine 71

2017/01/06
Western Mich. 59, Akron 66
Iona 74, Monmouth 92
Rider 73, Marist 62
Rhode Island 64, Dayton 67
Milwaukee 74, Green Bay 80
Detroit 64, Illinois-Chicago 78
Oakland 78, Valparaiso 66
Kent State 67, Ohio 85

2017/01/07
(delayed) Weber State vs Idaho State
Marquette 81, Villanova 93
Oklahoma State 57, Baylor 61
Texas Tech 68, Kansas 85
Arkansas 71, Kentucky 97
TCU 70, West Virginia 82
Boston College 82, Duke 93
Louisville 65, Georgia Tech 50
Creighton 78, Providence 64
Virginia Tech 78, Florida State 93
Oregon 85, Washington St. 66
St. John's 82, Xavier 97
Colorado 73, Arizona 82
Butler 85, Georgetown 76
St. Mary's (Cal.) 63, San Francisco 52
Cincinnati 67, Houston 58
Clemson 70, Notre Dame 75
Tennessee 70, Florida 83
Massachusetts 64, VCU 81
Missouri 66, Georgia 71
VMI 74, Citadel 79
Bowling Green 76, Ball State 71
Cleveland State 75, Northern Kentucky 83
Michigan State 63, Penn State 72
Texas A&M 68, South Carolina 79
Illinois State 77, Indiana State 58
High Point 58, UNC Asheville 88
Campbell 54, Liberty 61
Manhattan 72, Quinnipiac 81
Eastern Illinois 74, Eastern Kentucky 60
NJIT 65, S.C. Upstate 75
FIU 64, Florida Atlantic 73
Mitchell 46, Yale 102
Air Force 58, Colorado State 85
South Alabama 77, Georgia State 78
Buffalo 77, Eastern Mich. 68
Oral Roberts 71, Western Illinois 86
Saint Joseph's 70, Fordham 55
Bryant 84, Fairleigh D'son 87
Oregon State 61, Washington 87
Oklahoma 64, Kansas State 75
Middle Tenn. 79, North Texas 68
New Mexico St. 78, Chicago State 62
Maryland 77, Michigan 70
Mississippi St. 95, LSU 78
Mt. St. Mary's 77, Cent. Conn. St. 68
Little Rock 76, Appalachian St. 68
LIU Brooklyn 83, St. Francis (Pa.) 70
St. Francis (B'klyn) 58, Robert Morris 62
Longwood 65, Winthrop 83
Delaware State 55, N.C. A&T 53
Southern Ill. 75, Missouri State 67
Radford 76, Presbyterian 63
Hofstra 71, Charleston 77
Sacred Heart 64, Wagner 75
FGCU 89, Stetson 88
New Orleans 87, Incarnate Word 72
Miami (Ohio) 76, Toledo 91
Youngstown St. 80, Wright State 75
San Diego 76, Pepperdine 68
Montana 65, Eastern Wash. 59
SIUE 65, Morehead State 73
IUPUI 74, South Dakota 85
Charleston So. 75, Gardner-Webb 79
East Tenn. St. 67, Mercer 58
Cent. Michigan 83, Northern Ill. 87
Arkansas State 65, Coastal Caro. 80
Utah 88, Arizona State 82
UTEP 65, Southern Miss 73
Alabama A&M 79, Miss. Valley St. 76
Troy 82, Ga. Southern 86
George Mason 72, St. Bonaventure 82
Western Caro. 57, UNC-Greensboro 76
Steph. F. Austin 60, Abilene Christian 69
South Florida 65, SMU 84
Southern Utah 65, North Dakota 95
Kennesaw State 79, Lipscomb 82
Illinois 80, Indiana 96
Furman 64, Chattanooga 80
Fresno State 62, San Jose State 69
Southeastern La. 54, Lamar 74
Texas-Arlington 73, Texas State 81
Omaha 101, South Dakota St. 93
Mississippi 88, Auburn 85
Coppin State 53, Florida A&M 54
UNLV 63, Utah State 79
Santa Clara 56, Loyola Marym't 66
Old Dominion 79, Western Ky. 67
Texas Southern 87, Prairie View A&M 82
Southern Univ. 87, Grambling 79
Towson 61, Elon 72
St. Peter's 54, Siena 56
Denver 83, IPFW 87
UNCW 91, Delaware 81
Vanderbilt 56, Alabama 59
UC Riverside 64, Long Beach St. 70
North Florida 80, Jacksonville 64
James Madison 54, Northeastern 64
Charlotte 93, Marshall 110
Howard 48, Columbia 66
Penn 52, Princeton 61
Harvard 74, Dartmouth 58
UTSA 69, Louisiana Tech 68
Nicholls State 61, Sam Houston St. 74
Cal Poly 64, UC Davis 68
Loyola Chicago 78, Bradley 62
Austin Peay 68, Jacksonville St. 71
Southeast Mo. St. 75, Belmont 87
UAB 88, Rice 81
UTRGV 79, UMKC 83
N'western St. 82, Texas A&M-C.C. 99
Duquesne 81, La Salle 88
McNeese State 49, Houston Baptist 60
La.-Monroe 60, La.-Lafayette 69
Tennessee-Martin 65, Tennessee State 76
Alabama State 63, Ark.-Pine Bluff 71
Murray State 67, Tennessee Tech 71
Morgan State 69, Bethune-Cookman 63
Northern Ariz. 79, Northern Colo. 83
Utah Valley 72, Grand Canyon 82
Pacific 62, BYU 91
Texas 70, Iowa State 79
Seattle 71, CSU Bakersfield 78
Montana State 81, Idaho 83
Sacramento St. 76, Portland State 83
CSUN 70, CSU Fullerton 65
Hawaii 56, UC Irvine 84
San Diego State 66, Boise State 78
Nevada 105, New Mexico 104
DePaul 56, Seton Hall 87
East Carolina 62, Temple 81
Pittsburgh 66, Syracuse 77
(postponed) Gonzaga vs Portland
(postponed) NC State vs North Carolina
(postponed) S. Carolina St. vs Hampton
(postponed) Md.-East. Shore vs N.C. Central
(postponed) Alcorn State vs Jackson State
(postponed) Drexel vs William & Mary
(postponed) Savannah State vs Norfolk State
(postponed) Wofford vs Samford

2017/01/08
Stanford 75, UCLA 89
Wake Forest 62, Virginia 79
Wisconsin 55, Purdue 66
NC State 56, North Carolina 107
California 74, USC 73
Bucknell 68, Holy Cross 49
Detroit 74, Valparaiso 81
Loyola (Md.) 57, Army West Point 66
Mass.-Lowell 79, Binghamton 75
Colgate 55, Navy 67
Marist 64, Monmouth 71
Fisher 72, Cornell 100
Boston U. 91, Lafayette 75
Davidson 77, Saint Louis 66
American 73, Lehigh 79
Albany 70, Stony Brook 72
Northwestern 74, Nebraska 66
Memphis 80, Tulane 59
Canisius 75, Iona 98
Hartford 54, Vermont 85
Evansville 76, Drake 88
Wichita State 80, UNI 66
Wofford 89, Samford 91
Rutgers 62, Iowa 68
Niagara 78, Rider 89
UCF 49, Connecticut 64
Oakland 58, Illinois-Chicago 57
Ohio State 68, Minnesota 78
Richmond 77, Geo. Washington 70
Maine 64, UMBC 75

2017/01/09
Md.-East. Shore 99, N.C. A&T 88
St. John's 55, Georgetown 83
Little Rock 63, Coastal Caro. 66
Arkansas State 57, Appalachian St. 70
Savannah State 80, Hampton 84
Troy 80, Georgia State 77
South Alabama 79, Ga. Southern 84
Quinnipiac 54, St. Peter's 58
Olivet 60, IPFW 115
Coppin State 76, Bethune-Cookman 73
Alabama A&M 65, Ark.-Pine Bluff 81
Southern Univ. 61, Jackson State 65
Alabama State 70, Miss. Valley St. 73
Alcorn State 62, Grambling 67
(postponed) Delaware State vs N.C. Central
(postponed) S. Carolina St. vs Norfolk State

2017/01/10
Baylor 68, West Virginia 89
Kansas 81, Oklahoma 70
Xavier 54, Villanova 79
Kentucky 87, Vanderbilt 81
Duke 72, Florida State 88
Florida 80, Alabama 67
Kansas State 65, Texas Tech 66
Delaware State 69, N.C. Central 68
Ohio 74, Buffalo 72
Morgan State 62, Florida A&M 59
Syracuse 73, Virginia Tech 83
Miami (Ohio) 74, Ball State 85
Auburn 77, Missouri 72
Eastern Mich. 81, Bowling Green 53
Niagara 69, Manhattan 78
George Mason 75, Saint Joseph's 67
Akron 89, Cent. Michigan 85
Canisius 86, Fairfield 72
Toledo 74, Western Mich. 90
Northern Ill. 74, Kent State 70
McGill 45, Harvard 70
Tennessee Tech 78, Southeast Mo. St. 83
Fort Valley St. 69, Jacksonville St. 81
Northern Kentucky 71, Green Bay 80
Providence 63, DePaul 64
Indiana 72, Maryland 75
UNLV 71, New Mexico 66
Mississippi St. 84, Arkansas 78
San Jose State 61, San Diego State 76

2017/01/11
Butler 64, Creighton 75
North Carolina 93, Wake Forest 87
Pittsburgh 80, Louisville 85
Minnesota 47, Michigan State 65
Houston 74, East Carolina 58
Geo. Washington 55, VCU 85
Md.-East. Shore 52, N.C. Central 69
Presbyterian 52, Winthrop 75
South Carolina 70, Tennessee 60
Tulane 82, South Florida 67
American 66, Boston U. 76
St. Bonaventure 61, Richmond 78
Fordham 60, Davidson 54
Mass.-Lowell 71, Maine 73
Georgia 69, Mississippi 47
Saint Louis 66, Duquesne 73
Omaha 79, IUPUI 71
Seton Hall 86, Marquette 89
Vermont 67, Binghamton 50
Loyola Chicago 75, Wichita State 87
Lehigh 82, Bucknell 71
UMBC 84, Hartford 68
Liberty 62, High Point 58
Dayton 55, Massachusetts 67
Colgate 79, Army West Point 76
Campbell 76, Gardner-Webb 60
Longwood 68, UNC Asheville 89
New Hampshire 75, Albany 67
Citadel 73, Chattanooga 83
Lafayette 54, Holy Cross 71
Navy 75, Loyola (Md.) 62
Radford 64, Charleston So. 70
Texas A&M-C.C. 46, Steph. F. Austin 79
Illinois State 60, Southern Ill. 53
North Dakota St. 70, South Dakota 69
Mercer 68, Samford 65
Memphis 71, Tulsa 81
TCU 64, Texas 61
Indiana State 70, Drake 87
Incarnate Word 72, Lamar 87
Evansville 51, Missouri State 55
Savannah State 76, Norfolk State 80
LSU 62, Texas A&M 92
Alcorn State 63, Jackson State 50
Iowa State 96, Oklahoma State 86
NC State 66, Boston College 74
Fresno State 72, Air Force 81
Temple 59, Connecticut 73
UNI 61, Bradley 72
Utah State 87, Wyoming 95
Western Illinois 70, Denver 84
Michigan 69, Illinois 85
CSUN 89, Long Beach St. 82

2017/01/12
UCLA 104, Colorado 89
Loyola Marym't 55, Gonzaga 93
Arizona State 75, Arizona 91
Purdue 78, Iowa 83
Ohio State 66, Wisconsin 89
Notre Dame 67, Miami (Fla.) 62
St. Mary's (Cal.) 74, Portland 33
SMU 64, Cincinnati 66
USC 64, Utah 86
St. Francis (Pa.) 77, Robert Morris 57
Sacred Heart 87, St. Francis (B'klyn) 75
Charleston 53, James Madison 51
Fairleigh D'son 70, Mt. St. Mary's 77
FGCU 78, Kennesaw State 75
William & Mary 77, UNCW 101
Louisiana Tech 79, Charlotte 73
UNC-Greensboro 83, East Tenn. St. 79
Western Caro. 78, VMI 79
Hofstra 80, Elon 96
Southern Miss 50, Old Dominion 54
Jacksonville 82, NJIT 81
Drexel 75, Northeastern 92
North Florida 73, S.C. Upstate 65
Belmont 84, Morehead State 78
Clemson 63, Georgia Tech 75
La Salle 87, Rhode Island 75
Cent. Conn. St. 49, LIU Brooklyn 60
Wagner 66, Bryant 77
Tennessee State 63, Eastern Kentucky 49
Delaware 56, Towson 83
Stetson 68, Lipscomb 94
Illinois-Chicago 59, Cleveland State 54
Valparaiso 78, Youngstown St. 62
South Dakota St. 88, Oral Roberts 94
Western Ky. 54, UAB 72
Marshall 57, Middle Tenn. 69
Florida Atlantic 63, UTSA 68
CSU Bakersfield 88, UTRGV 81
Northern Kentucky 58, Milwaukee 68
Murray State 83, Eastern Illinois 72
Central Ark. 89, Houston Baptist 78
Quinnipiac 74, Siena 81
Wright State 61, Green Bay 78
Sacramento St. 88, Southern Utah 83
Nicholls State 81, N'western St. 86
Southeastern La. 56, Abilene Christian 50
Sam Houston St. 70, New Orleans 68
Washington 59, California 69
San Francisco 75, BYU 85
Austin Peay 83, SIUE 81
Chicago State 70, Utah Valley 61
Northwestern 69, Rutgers 60
Northern Colo. 68, Montana 89
North Dakota 90, Montana State 85
Grand Canyon 69, New Mexico St. 81
Idaho 66, Weber State 91
FIU 87, UTEP 88
Eastern Wash. 92, Idaho State 85
CSU Fullerton 87, Cal Poly 74
UC Irvine 66, UC Santa Barb. 62
Santa Clara 59, San Diego 57
UMKC 84, Seattle 68
Pepperdine 74, Pacific 79
UC Davis 55, UC Riverside 61
Washington St. 54, Stanford 84
(postponed) Portland State vs Northern Ariz.

2017/01/13
Detroit 93, Oakland 88
UMBC 72, Vermont 81
Toledo 88, Cent. Michigan 96
Yale 68, Penn 60
Brown 66, Princeton 97
Rider 73, Manhattan 76

2017/01/14
Oregon State 43, Oregon 85
Baylor 77, Kansas State 68
Oklahoma State 80, Kansas 87
Villanova 70, St. John's 57
UCLA 83, Utah 82
St. Mary's (Cal.) 56, Gonzaga 79
Auburn 72, Kentucky 92
Duke 69, Louisville 78
Truman 69, Creighton 101
Florida State 83, North Carolina 96
West Virginia 74, Texas 72
Xavier 78, Butler 83
Virginia 77, Clemson 73
Notre Dame 76, Virginia Tech 71
Georgia 76, Florida 80
Minnesota 50, Penn State 52
Binghamton 66, New Hampshire 73
Texas A&M 59, Mississippi St. 67
UNC-Greensboro 91, VMI 82
Bradley 71, Indiana State 81
Marshall 78, UAB 94
Samford 98, Citadel 90
Northeastern 67, Towson 74
Chattanooga 70, Mercer 68
DePaul 58, Marquette 83
Gardner-Webb 85, Longwood 79
New Mexico 84, Colorado State 71
Marist 58, Canisius 91
Holy Cross 51, Lehigh 68
Kent State 88, Western Mich. 92
Army West Point 53, American 49
Hofstra 76, UNCW 84
Navy 88, Lafayette 51
IPFW 63, South Dakota 66
Stony Brook 74, Maine 54
Bucknell 83, Colgate 69
Nebraska 85, Michigan 91
Ball State 92, Buffalo 77
VCU 63, Davidson 69
Jacksonville 66, S.C. Upstate 73
Hartford 55, Mass.-Lowell 71
Iona 91, Quinnipiac 97
Southern Ill. 73, Evansville 61
Winthrop 72, Campbell 63
Saint Louis 63, George Mason 56
Sacramento St. 74, Northern Ariz. 62
North Texas 79, Rice 101
Wright State 70, Milwaukee 67
St. Francis (B'klyn) 58, LIU Brooklyn 63
Valparaiso 78, Cleveland State 67
Akron 74, Miami (Ohio) 70
Eastern Mich. 53, Ohio 49
Fairleigh D'son 59, Cent. Conn. St. 47
Alabama 81, LSU 66
Louisiana Tech 75, Old Dominion 63
Northern Colo. 53, Montana State 68
Washington St. 54, California 58
Hampton 85, Delaware State 77
N.C. A&T 73, Coppin State 75
William & Mary 67, Charleston 77
Sacred Heart 112, Bryant 110
St. Francis (Pa.) 72, Mt. St. Mary's 78
Howard 74, Md.-East. Shore 66
Delaware 60, Drexel 76
San Jose State 89, Air Force 85
FIU 55, UTSA 57
IUPUI 91, Oral Roberts 85
Robert Morris 50, Wagner 53
Elon 59, James Madison 60
Houston Baptist 77, Incarnate Word 82
North Florida 78, NJIT 84
Boston College 53, Syracuse 76
Western Caro. 52, East Tenn. St. 75
Columbia 79, Cornell 75
Houston 70, UCF 77
Tulsa 70, Temple 68
Bethune-Cookman 74, S. Carolina St. 78
Texas State 67, South Alabama 72
Sam Houston St. 77, N'western St. 68
Stetson 65, Kennesaw State 84
Liberty 71, Radford 64
Appalachian St. 73, Coastal Caro. 85
Fordham 53, St. Bonaventure 73
FGCU 84, Lipscomb 80
Georgia State 73, La.-Monroe 65
Lamar 64, Abilene Christian 67
Texas-Arlington 71, Troy 93
UNC Asheville 76, Charleston So. 67
Iowa State 77, TCU 84
Western Ky. 76, Middle Tenn. 91
Maryland 62, Illinois 56
Missouri 73, Arkansas 92
Florida A&M 88, Savannah State 93
South Florida 56, Memphis 62
Miss. Valley St. 84, Alcorn State 77
North Dakota St. 55, Denver 79
Nevada 89, Wyoming 74
Mississippi 56, South Carolina 67
Jackson State 56, Prairie View A&M 63
N.C. Central 72, Norfolk State 57
Ark.-Pine Bluff 75, Southern Univ. 76
Boise State 80, Fresno State 89
Southern Miss 66, Charlotte 82
Furman 58, Wofford 67
Arkansas State 77, Little Rock 72
Southeast Mo. St. 69, Tennessee-Martin 79
Illinois-Chicago 92, Youngstown St. 89
Nicholls State 60, Steph. F. Austin 80
Presbyterian 44, High Point 77
Belmont 72, Eastern Kentucky 59
Monmouth 90, Niagara 83
Alabama State 57, Alabama A&M 55
Tennessee State 85, Morehead State 87
Murray State 67, SIUE 59
Brown 82, Penn 70
Western Illinois 72, Omaha 86
Yale 58, Princeton 66
Grand Canyon 79, UTRGV 66
Santa Clara 75, Pepperdine 61
Central Ark. 81, Texas A&M-C.C. 88
Wichita State 62, Illinois State 76
Washington 69, Stanford 76
CSU Fullerton 67, UC Irvine 87
Ga. Southern 81, La.-Lafayette 76
Portland State 88, Southern Utah 77
Tennessee 87, Vanderbilt 75
Jacksonville St. 74, Tennessee Tech 59
Grambling 55, Texas Southern 76
Texas Tech 75, Oklahoma 84
Florida Atlantic 65, UTEP 66
CSU Bakersfield 58, New Mexico St. 63
North Dakota 70, Montana 76
UMKC 76, Utah Valley 86
Eastern Wash. 67, Weber State 70
Idaho 77, Idaho State 62
Loyola Marym't 79, Portland 78
Utah State 55, San Diego State 74
Chicago State 50, Seattle 65
Cal Poly 53, UC Santa Barb. 58
BYU 75, San Diego 88
UC Davis 71, CSUN 68
Pacific 51, San Francisco 72
Austin Peay 92, Eastern Illinois 84
